code_site;adresse;operateur;mise_en_serv;mise_en_serv_4g;mise_en_serv_5g_3500;mise_en_serv_5g_700;type;ardt;geo_shape;geo_point_2d
75108_020_08;9, rue de Téhéran;FREE MOBILE;2018-01-26T02:00:00+01:00;2018-01-26T02:00:00+01:00;;2021-03-19T02:00:00+01:00;MACRO;75008;"{""coordinates"": [2.312635500204671, 48.87610200028439], ""type"": ""Point""}";48.87610200028439,2.312635500204671
75110_012_03;200 FAUBOURG ST-DENIS;FREE MOBILE;2012-09-28T04:00:00+02:00;2013-11-19T02:00:00+01:00;;2021-04-27T04:00:00+02:00;MACRO;75010;"{""coordinates"": [2.3584877808663602, 48.881711903792805], ""type"": ""Point""}";48.881711903792805,2.3584877808663602
75111_022_03;123, RUE DE CHARONNE;FREE MOBILE;2016-05-03T04:00:00+02:00;2016-05-03T04:00:00+02:00;;2021-03-19T02:00:00+01:00;MACRO;75011;"{""coordinates"": [2.385923121999381, 48.85494668797129], ""type"": ""Point""}";48.85494668797129,2.385923121999381
75112_012_02;1_CORBINEAU_75012;FREE MOBILE;2014-03-07T02:00:00+01:00;2014-03-07T02:00:00+01:00;;2021-11-23T02:00:00+01:00;MACRO;75012;"{""coordinates"": [2.381400000633197, 48.83879700044666], ""type"": ""Point""}";48.83879700044666,2.381400000633197
75112_015_05;11 RUE DE LYON;FREE MOBILE;2014-10-27T02:00:00+01:00;2014-10-27T02:00:00+01:00;;;MACRO;75012;"{""coordinates"": [2.3717384990317, 48.84677106887989], ""type"": ""Point""}";48.84677106887989,2.3717384990317
75113_008_02;16 RUE FRANC NOHAIN;FREE MOBILE;2013-09-04T04:00:00+02:00;2013-09-04T04:00:00+02:00;;;MACRO;75013;"{""coordinates"": [2.375356500102933, 48.821679000273136], ""type"": ""Point""}";48.821679000273136,2.375356500102933
75115_006_02;105 RUE MADEMOISELLE;FREE MOBILE;2014-05-09T04:00:00+02:00;2014-05-09T04:00:00+02:00;;2021-05-25T04:00:00+02:00;MACRO;75015;"{""coordinates"": [2.302033500037596, 48.842981999908645], ""type"": ""Point""}";48.842981999908645,2.302033500037596
75115_018_05;103 rue des Morillons;FREE MOBILE;2016-06-13T04:00:00+02:00;2016-06-09T04:00:00+02:00;;2021-11-30T02:00:00+01:00;MACRO;75015;"{""coordinates"": [2.305548140817944, 48.831838692189514], ""type"": ""Point""}";48.831838692189514,2.305548140817944
75115_028_15;80 RUE DU THEATRE;FREE MOBILE;2018-02-21T02:00:00+01:00;2018-02-20T02:00:00+01:00;;;MACRO;75015;"{""coordinates"": [2.291885254872774, 48.84737566503184], ""type"": ""Point""}";48.84737566503184,2.291885254872774
75115_077_01;149 RUE DE SEVRES;FREE MOBILE;2019-02-27T02:00:00+01:00;2019-05-03T04:00:00+02:00;2022-01-04T02:00:00+01:00;2021-05-25T04:00:00+02:00;MACRO;75015;"{""coordinates"": [2.315030157674369, 48.846241985460246], ""type"": ""Point""}";48.846241985460246,2.315030157674369
75116_042_01;7 rue Raynouard;FREE MOBILE;2016-09-16T04:00:00+02:00;2016-09-15T04:00:00+02:00;;;MACRO;75016;"{""coordinates"": [2.284303499652258, 48.85802999998543], ""type"": ""Point""}";48.85802999998543,2.284303499652258
75116_092_07;86 rue de la Tour;FREE MOBILE;2019-07-15T04:00:00+02:00;2019-07-15T04:00:00+02:00;;2021-03-19T02:00:00+01:00;MACRO;75016;"{""coordinates"": [2.278852654424065, 48.861561809917056], ""type"": ""Point""}";48.861561809917056,2.278852654424065
75118_023_03;44 RUE PORTE POISSONNIERS;FREE MOBILE;2012-10-09T04:00:00+02:00;2013-11-19T02:00:00+01:00;;2021-05-25T04:00:00+02:00;MACRO;75018;"{""coordinates"": [2.352409233667623, 48.900135435303554], ""type"": ""Point""}";48.900135435303554,2.352409233667623
75118_029_08;34, rue Pierre Fontaine;FREE MOBILE;2019-12-31T02:00:00+01:00;2019-12-31T02:00:00+01:00;;2021-05-25T04:00:00+02:00;MACRO;75009;"{""coordinates"": [2.333483999938173, 48.88258200023823], ""type"": ""Point""}";48.88258200023823,2.333483999938173
75118_060_02;56 avenue de Saint-Ouen;FREE MOBILE;2017-09-26T04:00:00+02:00;2017-09-26T04:00:00+02:00;;;MACRO;75018;"{""coordinates"": [2.326889196201803, 48.890861169985136], ""type"": ""Point""}";48.890861169985136,2.326889196201803
75119_015_02;216 AVENUE JEAN JAURES;FREE MOBILE;2012-05-18T04:00:00+02:00;2017-01-11T02:00:00+01:00;;2021-05-25T04:00:00+02:00;MACRO;75019;"{""coordinates"": [2.393502077912059, 48.8887157708411], ""type"": ""Point""}";48.8887157708411,2.393502077912059
75120_016_08;69 rue des Grands Champs;FREE MOBILE;2016-09-12T04:00:00+02:00;2016-09-12T04:00:00+02:00;;2021-05-25T04:00:00+02:00;MACRO;75020;"{""coordinates"": [2.405069999463961, 48.851387999956884], ""type"": ""Point""}";48.851387999956884,2.405069999463961
75120_017_02;150 RUE BELLEVILLE;FREE MOBILE;2013-12-13T02:00:00+01:00;2013-12-13T02:00:00+01:00;;;MACRO;75020;"{""coordinates"": [2.3906924995241, 48.8753819995702], ""type"": ""Point""}";48.8753819995702,2.3906924995241
75117_082_01;4 boulevard de Reims;FREE MOBILE;2021-11-04T02:00:00+01:00;2021-11-04T02:00:00+01:00;2021-11-16T02:00:00+01:00;2021-11-16T02:00:00+01:00;MACRO;75017;"{""coordinates"": [2.300211000482178, 48.89195099990138], ""type"": ""Point""}";48.89195099990138,2.300211000482178
T10974;252  rue  RIVOLI;BOUYGUES;1998-11-12T02:00:00+01:00;;;;MACRO;75001;"{""coordinates"": [2.324429999376449, 48.86638199999139], ""type"": ""Point""}";48.86638199999139,2.324429999376449
75104_031_07;10 RUE BARBETTE;FREE MOBILE;2019-04-04T04:00:00+02:00;2019-05-02T04:00:00+02:00;;2021-05-25T04:00:00+02:00;MACRO;75003;"{""coordinates"": [2.360808384124773, 48.85886963704936], ""type"": ""Point""}";48.85886963704936,2.360808384124773
75101_007_09;5 et 7, rue Thérèse;FREE MOBILE;2017-05-09T04:00:00+02:00;2017-05-09T04:00:00+02:00;;;MACRO;75001;"{""coordinates"": [2.336062500429989, 48.865887000059516], ""type"": ""Point""}";48.865887000059516,2.336062500429989
75108_067_01;23, rue de Moscou;FREE MOBILE;2019-07-31T04:00:00+02:00;2019-10-15T04:00:00+02:00;;;MACRO;75008;"{""coordinates"": [2.323804500051703, 48.881043000114005], ""type"": ""Point""}";48.881043000114005,2.323804500051703
75111_062_02;70, avenue de la République;FREE MOBILE;2020-05-29T04:00:00+02:00;2020-05-29T04:00:00+02:00;;;MACRO;75011;"{""coordinates"": [2.377863000291788, 48.86448299986596], ""type"": ""Point""}";48.86448299986596,2.377863000291788
75112_022_01;42 RUE MONTGALLET;FREE MOBILE;2013-08-26T04:00:00+02:00;2013-11-29T02:00:00+01:00;;2021-03-19T02:00:00+01:00;MACRO;75012;"{""coordinates"": [2.389213384742392, 48.844083960327374], ""type"": ""Point""}";48.844083960327374,2.389213384742392
75112_069_01;163-175, avenue Daumesnil;FREE MOBILE;2020-08-05T04:00:00+02:00;2020-08-05T04:00:00+02:00;2021-04-13T04:00:00+02:00;2021-04-13T04:00:00+02:00;MACRO;75012;"{""coordinates"": [2.391174000157269, 48.84077700016879], ""type"": ""Point""}";48.84077700016879,2.391174000157269
75113_005_07;64 AVENUE DE CHOISY;FREE MOBILE;2014-05-16T04:00:00+02:00;2014-05-19T04:00:00+02:00;;2021-10-26T04:00:00+02:00;MACRO;75013;"{""coordinates"": [2.362184999873161, 48.823514999857586], ""type"": ""Point""}";48.823514999857586,2.362184999873161
75113_016_01;7 AVENUE PORTE DE CHOISY;FREE MOBILE;2011-10-26T04:00:00+02:00;2013-12-13T02:00:00+01:00;;2021-12-17T02:00:00+01:00;MACRO;75013;"{""coordinates"": [2.366041729272802, 48.818054756468285], ""type"": ""Point""}";48.818054756468285,2.366041729272802
75114_010_05;253 BOULEVARD RASPAIL;FREE MOBILE;2015-07-03T04:00:00+02:00;2015-07-03T04:00:00+02:00;;;MACRO;75014;"{""coordinates"": [2.331327946244991, 48.83809668283713], ""type"": ""Point""}";48.83809668283713,2.331327946244991
75114_021_01;101, Rue du Château;FREE MOBILE;2016-05-18T04:00:00+02:00;2016-05-18T04:00:00+02:00;2021-12-10T02:00:00+01:00;2021-08-03T04:00:00+02:00;MACRO;75014;"{""coordinates"": [2.319025499380519, 48.83624099975352], ""type"": ""Point""}";48.83624099975352,2.319025499380519
75115_010_02;193 RUE SAINT-CHARLES;FREE MOBILE;2014-12-26T02:00:00+01:00;2015-02-11T02:00:00+01:00;;2021-10-19T04:00:00+02:00;MACRO;75015;"{""coordinates"": [2.280437999796255, 48.84058800030139], ""type"": ""Point""}";48.84058800030139,2.280437999796255
75116_016_22;5 rue Alfred bruneau;FREE MOBILE;2017-09-25T04:00:00+02:00;2017-09-25T04:00:00+02:00;;;MACRO;75016;"{""coordinates"": [2.277190606063917, 48.85582794920385], ""type"": ""Point""}";48.85582794920385,2.277190606063917
75116_030_01;25 RUE DE CIVRY;FREE MOBILE;2013-08-20T04:00:00+02:00;2013-08-27T04:00:00+02:00;;2021-03-19T02:00:00+01:00;MACRO;75016;"{""coordinates"": [2.257352999660929, 48.84251400002561], ""type"": ""Point""}";48.84251400002561,2.257352999660929
75116_095_06;112/114 avenue kleber;FREE MOBILE;2019-04-23T04:00:00+02:00;2019-04-15T04:00:00+02:00;;;MACRO;75016;"{""coordinates"": [2.287755000367921, 48.86414100025817], ""type"": ""Point""}";48.86414100025817,2.287755000367921
75117_023_06;7 SQUARE DU RHONE;FREE MOBILE;2017-06-29T04:00:00+02:00;2017-06-29T04:00:00+02:00;;;MACRO;75017;"{""coordinates"": [2.300102927140395, 48.889175117689256], ""type"": ""Point""}";48.889175117689256,2.300102927140395
75118_009_04;38 RUE MARX DORMOY;FREE MOBILE;2012-05-24T04:00:00+02:00;2013-11-18T02:00:00+01:00;;2021-05-25T04:00:00+02:00;MACRO;75018;"{""coordinates"": [2.359948500543825, 48.88705499955603], ""type"": ""Point""}";48.88705499955603,2.359948500543825
75119_002_01;154 RUE AUBERVILLIERS;FREE MOBILE;2013-09-26T04:00:00+02:00;2013-09-26T04:00:00+02:00;;2021-10-05T04:00:00+02:00;MACRO;75019;"{""coordinates"": [2.37002850045785, 48.89348099979569], ""type"": ""Point""}";48.89348099979569,2.37002850045785
75119_069_01;17 rue de Crimée 75019 paris;FREE MOBILE;2020-12-18T02:00:00+01:00;2020-12-18T02:00:00+01:00;2021-03-19T02:00:00+01:00;2021-03-19T02:00:00+01:00;MACRO;75019;"{""coordinates"": [2.39163300041426, 48.87759599964932], ""type"": ""Point""}";48.87759599964932,2.39163300041426
T10525;13  rue  DE SAVOIE;BOUYGUES;2000-08-17T04:00:00+02:00;;;;MACRO;75006;"{""coordinates"": [2.341147500211207, 48.85430400033475], ""type"": ""Point""}";48.85430400033475,2.341147500211207
T10961;266  boulevard  SAINT GERMAIN;BOUYGUES;1998-05-07T04:00:00+02:00;;;;MACRO;75007;"{""coordinates"": [2.32237800007481, 48.859578000126845], ""type"": ""Point""}";48.859578000126845,2.32237800007481
T10604;4  rue  DE TALLEYRAND/25 BIS RUE DE CONSTANTINE;BOUYGUES;1998-11-03T02:00:00+01:00;;;;MACRO;75007;"{""coordinates"": [2.314827000558639, 48.85869600011235], ""type"": ""Point""}";48.85869600011235,2.314827000558639
T10559;284  boulevard  SAINT GERMAIN;BOUYGUES;2000-10-05T04:00:00+02:00;;;;MACRO;75007;"{""coordinates"": [2.3205068181940662, 48.86156074836663], ""type"": ""Point""}";48.86156074836663,2.3205068181940662
T16198;5-7  rue  DE MONTALEMBERT;BOUYGUES;2017-01-30T02:00:00+01:00;;;;MACRO;75007;"{""coordinates"": [2.327454000161826, 48.856634999871204], ""type"": ""Point""}";48.856634999871204,2.327454000161826
T35887;39 RUE FRANKLIN ROOSEVELT;BOUYGUES;2021-06-28T04:00:00+02:00;;;;MACRO;75008;"{""coordinates"": [2.309908816208401, 48.86795940212519], ""type"": ""Point""}";48.86795940212519,2.309908816208401
T15038;51  rue  SAINT GEORGES;BOUYGUES;2002-09-30T04:00:00+02:00;;;;MACRO;75009;"{""coordinates"": [2.337389999564151, 48.878144999673864], ""type"": ""Point""}";48.878144999673864,2.337389999564151
T15155;33  boulevard  VOLTAIRE;BOUYGUES;2002-03-20T02:00:00+01:00;;;;MACRO;75011;"{""coordinates"": [2.368921499530042, 48.86466299961154], ""type"": ""Point""}";48.86466299961154,2.368921499530042
T15209;89  boulevard  CHARONNE;BOUYGUES;2016-08-08T04:00:00+02:00;;;;MACRO;75011;"{""coordinates"": [2.395390500033259, 48.854817000052584], ""type"": ""Point""}";48.854817000052584,2.395390500033259
T10635;152  boulevard  DIDEROT;BOUYGUES;1996-05-31T04:00:00+02:00;;;;MACRO;75012;"{""coordinates"": [2.390944500645472, 48.84766200037434], ""type"": ""Point""}";48.84766200037434,2.390944500645472
T10416;27  rue  DE L'AMIRAL MOUCHEZ;BOUYGUES;1996-05-31T04:00:00+02:00;;;;MACRO;75013;"{""coordinates"": [2.34166416329245, 48.824351423710006], ""type"": ""Point""}";48.824351423710006,2.34166416329245
T10918;5  rue  RUBBENS;BOUYGUES;1997-08-18T04:00:00+02:00;;;;MACRO;75013;"{""coordinates"": [2.3553845954318913, 48.834622765953284], ""type"": ""Point""}";48.834622765953284,2.3553845954318913
T10551;15  rue  BARDINET;BOUYGUES;1996-05-31T04:00:00+02:00;;;;MACRO;75014;"{""coordinates"": [2.316716999471309, 48.83040899982948], ""type"": ""Point""}";48.83040899982948,2.316716999471309
T15866;42-44  rue  DE GERGOVIE;BOUYGUES;2001-02-27T02:00:00+01:00;;;;MACRO;75014;"{""coordinates"": [2.315938500275585, 48.833090999814594], ""type"": ""Point""}";48.833090999814594,2.315938500275585
T10948;191  rue  SAINT CHARLES;BOUYGUES;1997-09-15T04:00:00+02:00;;;;MACRO;75015;"{""coordinates"": [2.280519000424036, 48.840687000130536], ""type"": ""Point""}";48.840687000130536,2.280519000424036
T15879;14  boulevard  DE VAUGIRARD;BOUYGUES;2002-07-10T04:00:00+02:00;;;;MACRO;75015;"{""coordinates"": [2.319274454914495, 48.84193524741983], ""type"": ""Point""}";48.84193524741983,2.319274454914495
T16716;142  rue  LECOURBE;BOUYGUES;2017-08-23T04:00:00+02:00;;;;MACRO;75015;"{""coordinates"": [2.300085000483569, 48.841929000377114], ""type"": ""Point""}";48.841929000377114,2.300085000483569
T10508;1  rue  CHARLES LAMOUREUX;BOUYGUES;1996-05-31T04:00:00+02:00;;;;MACRO;75016;"{""coordinates"": [2.278489476090282, 48.868463118571036], ""type"": ""Point""}";48.868463118571036,2.278489476090282
T10044;15  boulevard  DES FRÈRES VOISINS;BOUYGUES;1997-11-26T02:00:00+01:00;;;;MACRO;75015;"{""coordinates"": [2.271708000517052, 48.82802400022264], ""type"": ""Point""}";48.82802400022264,2.271708000517052
T10579;8  rue  LAMARCK;BOUYGUES;1996-05-31T04:00:00+02:00;;;;MACRO;75018;"{""coordinates"": [2.3444594999930333, 48.886766999885445], ""type"": ""Point""}";48.886766999885445,2.3444594999930333
T10994;28  rue  MAX DORMOY;BOUYGUES;2000-01-17T02:00:00+01:00;;;;MACRO;75018;"{""coordinates"": [2.359889999620782, 48.88640700038803], ""type"": ""Point""}";48.88640700038803,2.359889999620782
T18937;230  rue  DE CRIMEE;BOUYGUES;2007-04-04T04:00:00+02:00;;;;MACRO;75019;"{""coordinates"": [2.373921000211234, 48.89338200036734], ""type"": ""Point""}";48.89338200036734,2.373921000211234
T96031;22 bis rue TANGER;BOUYGUES;2019-01-02T02:00:00+01:00;;;;MACRO;75019;"{""coordinates"": [2.370087000451176, 48.887180999984906], ""type"": ""Point""}";48.887180999984906,2.370087000451176
T15841;1  rue  VIDAL DE LA BLACHE;BOUYGUES;2000-01-26T02:00:00+01:00;;;;MACRO;75020;"{""coordinates"": [2.409340499881145, 48.869217000077924], ""type"": ""Point""}";48.869217000077924,2.409340499881145
T16785;31  rue  BELGRAND;BOUYGUES;2016-12-02T02:00:00+01:00;;;;MACRO;75020;"{""coordinates"": [2.406546000360576, 48.86469000005201], ""type"": ""Point""}";48.86469000005201,2.406546000360576
T19469;15-21 RUE FERNAND LEGER;BOUYGUES;2019-11-15T02:00:00+01:00;;;;MACRO;75020;"{""coordinates"": [2.390463000035886, 48.86424900009114], ""type"": ""Point""}";48.86424900009114,2.390463000035886
00000112U8;78, bd de clichy;ORANGE;2012-09-05T04:00:00+02:00;2015-11-24T02:00:00+01:00;2019-06-11T04:00:00+02:00;;Macro;75018;"{""coordinates"": [2.333398499996867, 48.88376999955995], ""type"": ""Point""}";48.88376999955995,2.333398499996867
00030975U3;110 rue saint dominique;ORANGE;;2017-09-15T04:00:00+02:00;;;Macro;75007;"{""coordinates"": [2.302442999963936, 48.858561000189255], ""type"": ""Point""}";48.858561000189255,2.302442999963936
00034709U3;27 rue du Faubourg St Jacques Hopital Cochin Batiment Jean DAUSSET;ORANGE;2018-09-13T04:00:00+02:00;2018-09-13T04:00:00+02:00;;;Macro;75014;"{""coordinates"": [2.338838999333582, 48.83734800008891], ""type"": ""Point""}";48.83734800008891,2.338838999333582
00025135U3;64 RUE DE VARENNE;ORANGE;2021-04-02T04:00:00+02:00;2018-04-12T04:00:00+02:00;;;Macro;75007;"{""coordinates"": [2.320177499661912, 48.85495199970069], ""type"": ""Point""}";48.85495199970069,2.320177499661912
00000020U7;81, rue de l'Amiral MOUCHEZ;ORANGE;2011-05-23T04:00:00+02:00;2013-07-24T04:00:00+02:00;;;Macro;75013;"{""coordinates"": [2.343897000429803, 48.820644000400044], ""type"": ""Point""}";48.820644000400044,2.343897000429803
00000035U8;6, rue des pyramides;ORANGE;2005-02-01T02:00:00+01:00;2018-03-19T02:00:00+01:00;;;Macro;75001;"{""coordinates"": [2.332646999932196, 48.864266999772], ""type"": ""Point""}";48.864266999772,2.332646999932196
00017184U5;80 Rue Botzaris;ORANGE;2017-12-18T02:00:00+01:00;2018-01-11T02:00:00+01:00;;;Macro;75019;"{""coordinates"": [2.389023000123045, 48.87944100024166], ""type"": ""Point""}";48.87944100024166,2.389023000123045
00000051U7;277/285 Boulevard de Raspail;ORANGE;2011-10-05T04:00:00+02:00;2013-02-13T02:00:00+01:00;;;Macro;75014;"{""coordinates"": [2.332111500069096, 48.83600699966327], ""type"": ""Point""}";48.83600699966327,2.332111500069096
00011718U3;61-65 rue Dutot;ORANGE;2012-04-30T04:00:00+02:00;2013-06-07T04:00:00+02:00;;;Macro;75015;"{""coordinates"": [2.308216499649964, 48.83787000041468], ""type"": ""Point""}";48.83787000041468,2.308216499649964
00000069U7;6, rue amyot;ORANGE;2014-11-05T02:00:00+01:00;2016-02-12T02:00:00+01:00;;;Macro;75005;"{""coordinates"": [2.347631999684242, 48.84357599958886], ""type"": ""Point""}";48.84357599958886,2.347631999684242
00011587U5;229 rue du Championnet Ancienne entrée => 266 rue du Marcadet;ORANGE;2011-07-27T04:00:00+02:00;2013-08-12T04:00:00+02:00;;;Macro;75018;"{""coordinates"": [2.328700499678627, 48.893201999620295], ""type"": ""Point""}";48.893201999620295,2.328700499678627
00000048U7;3, rue st christophe;ORANGE;2012-05-15T04:00:00+02:00;2013-03-22T02:00:00+01:00;2020-12-24T02:00:00+01:00;;Macro;75015;"{""coordinates"": [2.279726999809732, 48.84452099985585], ""type"": ""Point""}";48.84452099985585,2.279726999809732
00000431U7;hippodrome d'auteuil;ORANGE;2015-09-17T04:00:00+02:00;2017-02-01T02:00:00+01:00;;;Macro;75016;"{""coordinates"": [2.256164473597369, 48.85067921866927], ""type"": ""Point""}";48.85067921866927,2.256164473597369
00029686U5;6 rue Léo Delibes;ORANGE;2015-12-21T02:00:00+01:00;2016-03-25T02:00:00+01:00;;;Macro;75016;"{""coordinates"": [2.288452500421034, 48.86689499965574], ""type"": ""Point""}";48.86689499965574,2.288452500421034
00080159U8;10, av moderne;ORANGE;2011-07-04T04:00:00+02:00;2013-06-05T04:00:00+02:00;2021-01-26T02:00:00+01:00;;Macro;75019;"{""coordinates"": [2.382178500546223, 48.88381500041534], ""type"": ""Point""}";48.88381500041534,2.382178500546223
00000215U8;26, rue sorbier;ORANGE;2012-02-16T02:00:00+01:00;2013-06-18T04:00:00+02:00;2020-12-03T02:00:00+01:00;;Macro;75020;"{""coordinates"": [2.391340499966919, 48.86669700001586], ""type"": ""Point""}";48.86669700001586,2.391340499966919
00024014U3;1 Place Monge;ORANGE;;2020-08-18T04:00:00+02:00;;;Macro;75005;"{""coordinates"": [2.351875500246237, 48.84262199975805], ""type"": ""Point""}";48.84262199975805,2.351875500246237
00026952U5;14-18 rue Volney;ORANGE;2015-12-17T02:00:00+01:00;2015-12-17T02:00:00+01:00;2020-12-21T02:00:00+01:00;;Macro;75002;"{""coordinates"": [2.330504999677089, 48.86984700026854], ""type"": ""Point""}";48.86984700026854,2.330504999677089
00031606U5;9 place de l'Hotel de Ville;ORANGE;2016-05-26T04:00:00+02:00;2016-05-26T04:00:00+02:00;;;Macro;75004;"{""coordinates"": [2.351114999822112, 48.857184000066646], ""type"": ""Point""}";48.857184000066646,2.351114999822112
00000452U7;Parking Parc des Expos 1 PLace Porte de Versailles;ORANGE;2011-01-11T02:00:00+01:00;2013-04-10T04:00:00+02:00;;;Macro;75015;"{""coordinates"": [2.288669957609792, 48.83200980545559], ""type"": ""Point""}";48.83200980545559,2.288669957609792
00030730U5;33 avenue George V;ORANGE;2016-11-08T02:00:00+01:00;2016-11-08T02:00:00+01:00;;;Macro;75008;"{""coordinates"": [2.300796000522323, 48.86910000004947], ""type"": ""Point""}";48.86910000004947,2.300796000522323
00016724U5;15 rue Breguet;ORANGE;2012-10-15T04:00:00+02:00;2015-08-10T04:00:00+02:00;;;Macro;75011;"{""coordinates"": [2.372931000080133, 48.85733700032242], ""type"": ""Point""}";48.85733700032242,2.372931000080133
00000034U7;2, av gordon benett;ORANGE;2011-05-06T04:00:00+02:00;2013-04-23T04:00:00+02:00;2020-08-31T04:00:00+02:00;;Macro;75016;"{""coordinates"": [2.2509004818991443, 48.84744466561091], ""type"": ""Point""}";48.84744466561091,2.2509004818991443
00080171U8;1 rue Mansart;ORANGE;2012-01-27T02:00:00+01:00;2013-10-23T04:00:00+02:00;;;Macro;75009;"{""coordinates"": [2.333506500171313, 48.88209599967952], ""type"": ""Point""}";48.88209599967952,2.333506500171313
